OID_CD119_20|GEOID_CD119_20|NAMELSAD_CD119_20|AREALAND_CD119_20|AREAWATER_CD119_20|MTFCC_CD119_20|FUNCSTAT_CD119_20|OID_AIANNH_20|GEOID_AIANNH_20|NAMELSAD_AIANNH_20|AREALAND_AIANNH_20|AREAWATER_AIANNH_20|MTFCC_AIANNH_20|CLASSFP_AIANNH_20|FUNCSTAT_AIANNH_20|AREALAND_PART|AREAWATER_PART
2119035951820736|1218|Congressional District 18|16702873274|1647733180|G5200|N|25190379248249|0225|Big Cypress Reservation|213255157|262489|G2100|D2|A|174574279|262489
2119035951820736|1218|Congressional District 18|16702873274|1647733180|G5200|N|25190379683838|0360|Brighton Reservation|147956902|58129|G2100|D2|A|147956902|58129
2119035951820736|1218|Congressional District 18|16702873274|1647733180|G5200|N|25190379248252|2240|Miccosukee Reservation|352121037|442578|G2100|D1|A|19539470|22288
2119035951820973|1219|Congressional District 19|1759235129|3153384140|G5200|N|||||||||1759235129|3153384140
2119035951820688|1220|Congressional District 20|5572602868|635984683|G5200|N|||||||||5205764122|635612185
2119035951820688|1220|Congressional District 20|5572602868|635984683|G5200|N|25190379248249|0225|Big Cypress Reservation|213255157|262489|G2100|D2|A|38680878|0
2119035951820688|1220|Congressional District 20|5572602868|635984683|G5200|N|25190379248252|2240|Miccosukee Reservation|352121037|442578|G2100|D1|A|328157868|372498
2119035951820954|1221|Congressional District 21|3900710956|989743267|G5200|N|||||||||3900466014|989743267
2119035951820954|1221|Congressional District 21|3900710956|989743267|G5200|N|25190386043613|1260|Fort Pierce Reservation|244942|0|G2100|D2|A|244942|0
2119035951820950|1222|Congressional District 22|649375785|245051006|G5200|N|||||||||649375785|245051006
2119035951820685|1223|Congressional District 23|427305862|231262659|G5200|N|||||||||427281406|231261271
2119035951820685|1223|Congressional District 23|427305862|231262659|G5200|N|25190379248250|0690|Coconut Creek Trust Land|24456|1388|G2100|D3|A|24456|1388
2119035951820717|1224|Congressional District 24|257849517|215669717|G5200|N|||||||||257849517|215669717
2119035951820892|1225|Congressional District 25|514806764|98110649|G5200|N|||||||||512765016|98096629
2119035951820892|1225|Congressional District 25|514806764|98110649|G5200|N|25190379248251|1475|Hollywood Reservation|2033907|14020|G2100|D2|A|2033907|14020
2119035951820892|1225|Congressional District 25|514806764|98110649|G5200|N|25190379248253|3665|Seminole (FL) Trust Land|7841|0|G2100|D3|A|7841|0
2119035951820965|1226|Congressional District 26|5958507181|361373114|G5200|N|||||||||5955085444|361304254
2119035951820965|1226|Congressional District 26|5958507181|361373114|G5200|N|25190373947762|1555|Immokalee Reservation|2471270|21068|G2100|D2|A|2471270|21068
2119035951820965|1226|Congressional District 26|5958507181|361373114|G5200|N|25190379248252|2240|Miccosukee Reservation|352121037|442578|G2100|D1|A|950467|47792
2119035951820686|1227|Congressional District 27|308813769|418178100|G5200|N|||||||||308813769|418178100
2119035951820925|1228|Congressional District 28|5658134252|11719734395|G5200|N|||||||||5654661020|11719734395
2119035951820925|1228|Congressional District 28|5658134252|11719734395|G5200|N|25190379248252|2240|Miccosukee Reservation|352121037|442578|G2100|D1|A|3473232|0
2119035952732975|1301|Congressional District 1|19063888620|2059303613|G5200|N|||||||||19063888620|2059303613
2119035952732977|1302|Congressional District 2|25778646862|431465790|G5200|N|||||||||25778281725|431463672
2119035952732977|1302|Congressional District 2|25778646862|431465790|G5200|N|25190941291197|9400|Tama Reservation|365137|2118|G2100|D4|A|365137|2118
2119035952732979|1303|Congressional District 3|10790492555|215174534|G5200|N|||||||||10790492555|215174534
2119035952732981|1304|Congressional District 4|697968543|10568186|G5200|N|||||||||697968543|10568186
2119035952732982|1305|Congressional District 5|583095648|2726739|G5200|N|||||||||583095648|2726739
2119035952732983|1306|Congressional District 6|1339786572|15281408|G5200|N|||||||||1339786572|15281408
2119035952732984|1307|Congressional District 7|2853345936|148427321|G5200|N|||||||||2766104463|148087121
2119035952732984|1307|Congressional District 7|2853345936|148427321|G5200|N|2519015707551385|9730|Georgia Tribe of Eastern Cherokee SDTSA|87241473|340200|G2150|D9|S|87241473|340200
2119035952732985|1308|Congressional District 8|28303590463|394699076|G5200|N|||||||||28303590463|394699076
2119035952732986|1309|Congressional District 9|8819646949|148677549|G5200|N|||||||||8819646949|148677549
2119035952732987|1310|Congressional District 10|13480154043|353706646|G5200|N|||||||||13480154043|353706646
2119035952732974|1311|Congressional District 11|3822544747|69777092|G5200|N|||||||||3822544747|69777092
2119035952732976|1312|Congressional District 12|24948893347|496812675|G5200|N|||||||||24948893347|496812675
2119035952732978|1313|Congressional District 13|1383622052|23772688|G5200|N|||||||||1383622052|23772688
2119035952732980|1314|Congressional District 14|7620558585|48356253|G5200|N|||||||||7620558585|48356253
2119035951820982|1501|Congressional District 1|525824306|376084550|G5200|N|||||||||520887406|376084550
2119035951820982|1501|Congressional District 1|525824306|376084550|G5200|N|251903947558834|5008|East Kapolei Hawaiian Home Land|857893|0|G2120|F1|N|857893|0
2119035951820982|1501|Congressional District 1|525824306|376084550|G5200|N|251903947561207|5009|Haiku Hawaiian Home Land|584613|0|G2120|F1|N|11302|0
2119035951820982|1501|Congressional District 1|525824306|376084550|G5200|N|2519047647885|5030|Honolulu Makai Hawaiian Home Land|94192|0|G2120|F1|N|94192|0
2119035951820982|1501|Congressional District 1|525824306|376084550|G5200|N|251903947572956|5044|Kalaeloa Hawaiian Home Land|2318081|0|G2120|F1|N|2123215|0
2119035951820982|1501|Congressional District 1|525824306|376084550|G5200|N|251903947575903|5053|Kalawahine Hawaiian Home Land|191538|0|G2120|F1|N|191538|0
2119035951820982|1501|Congressional District 1|525824306|376084550|G5200|N|251903947578243|5067|Kanehili Hawaiian Home Land|272116|0|G2120|F1|N|272116|0
2119035951820982|1501|Congressional District 1|525824306|376084550|G5200|N|2519047647881|5083|Kapolei Hawaiian Home Land|370654|0|G2120|F1|N|370654|0
2119035951820982|1501|Congressional District 1|525824306|376084550|G5200|N|251903947578837|5088|Kaupea Hawaiian Home Land|216739|0|G2120|F1|N|216739|0
2119035951820982|1501|Congressional District 1|525824306|376084550|G5200|N|251903947609311|5120|Kewalo Hawaiian Home Land|51428|0|G2120|F1|N|51428|0
2119035951820982|1501|Congressional District 1|525824306|376084550|G5200|N|251903947630772|5148|Maluohai Hawaiian Home Land|153042|0|G2120|F1|N|153042|0
2119035951820982|1501|Congressional District 1|525824306|376084550|G5200|N|2519047647879|5179|Papakolea Hawaiian Home Land|499996|0|G2120|F1|N|499996|0
2119035951820982|1501|Congressional District 1|525824306|376084550|G5200|N|251903947651888|5188|Pearl City Hawaiian Home Land|94785|0|G2120|F1|N|94785|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|||||||||15270595089|11401176266
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|251903947537446|5003|Anahola (Agricultural) Hawaiian Home Land|2096765|428|G2120|F1|N|2096765|428
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050129443|5004|Anahola (Residential) Hawaiian Home Land|14622528|73631|G2120|F1|N|14622528|73631
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|251903947561207|5009|Haiku Hawaiian Home Land|584613|0|G2120|F1|N|573311|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050129444|5011|Hanapepe Hawaiian Home Land|1446094|0|G2120|F1|N|1446094|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139814|5018|Homuula-Upper Piihonua Hawaiian Home Land|250978086|13642|G2120|F1|N|250978086|13642
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139811|5026|Honokaia Hawaiian Home Land|13019793|0|G2120|F1|N|13019793|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050262414|5029|Honokowai Hawaiian Home Land|3244061|5142|G2120|F1|N|3244061|5142
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139813|5031|Honomu Hawaiian Home Land|3091503|48050|G2120|F1|N|3091503|48050
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050262407|5033|Hoolehua-Palaau Hawaiian Home Land|55963215|0|G2120|F1|N|55963215|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050262408|5041|Kahikinui Hawaiian Home Land|96495595|0|G2120|F1|N|96495595|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|251903947572695|5043|Kakaina-Kumuhau Hawaiian Home Land|84090|0|G2120|F1|N|84090|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|251903947572956|5044|Kalaeloa Hawaiian Home Land|2318081|0|G2120|F1|N|194866|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050262409|5046|Kalamaula Hawaiian Home Land|20578985|0|G2120|F1|N|20578985|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050065415|5051|Kalaupapa Hawaiian Home Land|5027873|0|G2120|F1|N|5027873|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139816|5056|Kamaoa-Puueo Hawaiian Home Land|45555656|0|G2120|F1|N|45555656|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050262410|5061|Kamiloloa-Makakupaia Hawaiian Home Land|13149034|158134|G2120|F1|N|13149034|158134
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139817|5066|Kamoku-Kapulena Hawaiian Home Land|19349738|6270|G2120|F1|N|19349738|6270
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139827|5069|Kaohe-Olaa Hawaiian Home Land|2753098|0|G2120|F1|N|2753098|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050129445|5071|Kapaa Hawaiian Home Land|70237|0|G2120|F1|N|70237|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050262411|5076|Kapaakea Hawaiian Home Land|7918049|0|G2120|F1|N|7918049|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139819|5086|Kaumana Hawaiian Home Land|72612|0|G2120|F1|N|72612|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139820|5091|Kawaihae Hawaiian Home Land|41407083|0|G2120|F1|N|41407083|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|251903947579716|5098|Keahuolu Hawaiian Home Land|613892|0|G2120|F1|N|613892|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139821|5101|Kealakehe Hawaiian Home Land|2884021|0|G2120|F1|N|2884021|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050262412|5104|Keanae-Wailua Hawaiian Home Land|995339|0|G2120|F1|N|995339|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139822|5106|Keaukaha Hawaiian Home Land|6833041|0|G2120|F1|N|6833041|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050129446|5111|Kekaha Hawaiian Home Land|220342|0|G2120|F1|N|220342|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|251903947593059|5114|Keokea (Agricultural) Hawaiian Home Land|9981356|0|G2120|F1|N|9981356|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139823|5116|Keoniki Hawaiian Home Land|934537|0|G2120|F1|N|934537|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139815|5123|Kolaoa Hawaiian Home Land|1944850|0|G2120|F1|N|1944850|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139824|5133|Lalamilo Hawaiian Home Land|1004345|0|G2120|F1|N|1004345|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|251903947620092|5134|Lanai City Hawaiian Home Land|190176|0|G2120|F1|N|190176|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|251903947626375|5135|Leialii Hawaiian Home Land|296200|0|G2120|F1|N|296200|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519047647882|5136|Lualualei Hawaiian Home Land|1947518|0|G2120|F1|N|1947518|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|251903947632799|5138|Maili Hawaiian Home Land|362369|0|G2120|F1|N|362369|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|251903947626871|5139|Makaha Valley Hawaiian Home Land|955026|0|G2120|F1|N|955026|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139825|5146|Makuu Hawaiian Home Land|8898121|0|G2120|F1|N|8898121|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050129447|5156|Moloaa Hawaiian Home Land|1398328|0|G2120|F1|N|1398328|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519047647884|5161|Nanakuli Hawaiian Home Land|9342732|6042|G2120|F1|N|9342732|6042
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139826|5166|Nienie Hawaiian Home Land|28726576|0|G2120|F1|N|28726576|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139828|5176|Panaewa (Agricultural) Hawaiian Home Land|6864225|19097|G2120|F1|N|6864225|19097
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139831|5177|Panaewa (Residential) Hawaiian Home Land|494132|0|G2120|F1|N|494132|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139829|5181|Pauahi Hawaiian Home Land|2237110|0|G2120|F1|N|2237110|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050262416|5186|Paukukalo Hawaiian Home Land|252395|0|G2120|F1|N|252395|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|251903947660215|5193|Piihonua Hawaiian Home Land|21251|0|G2120|F1|N|21251|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|251903947661668|5196|Ponohawaii Hawaiian Home Land|3727|0|G2120|F1|N|3727|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|251903947663502|5198|Princess Kahanu Estates Hawaiian Home Land|215014|0|G2120|F1|N|215014|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050262417|5199|Pulehunui Hawaiian Home Land|1587124|0|G2120|F1|N|1587124|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139832|5201|Puukapu Hawaiian Home Land|48826569|47815|G2120|F1|N|48826569|47815
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050262419|5213|South Maui Hawaiian Home Land|890437|0|G2120|F1|N|890437|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050262418|5216|Ualapue Hawaiian Home Land|1658281|0|G2120|F1|N|1658281|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|251903947674309|5222|Upolu Hawaiian Home Land|142285|0|G2120|F1|N|142285|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|251903947665178|5223|Waiahole Hawaiian Home Land|74572|0|G2120|F1|N|74572|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519092139835|5236|Waiakea Hawaiian Home Land|5606652|0|G2120|F1|N|5606652|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519047647886|5238|Waianae Hawaiian Home Land|1497782|0|G2120|F1|N|1497782|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|251903947672926|5239|Waianae Kai Hawaiian Home Land|101577|0|G2120|F1|N|101577|0
2119035951820990|1502|Congressional District 2|16108322860|11401567556|G5200|N|2519050262420|5241|Waiehu Hawaiian Home Land|524527|0|G2120|F1|N|524527|0
